task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,0,sgc,softplus,0.5,1584,0.19271381292962517,0.2598515152452361,0.19271381283320035,0.20184178746803996,True,True,True,"[0.0613, 0.04251, 0.02227]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,1,sgc,softplus,0.5,1584,0.20184178746803996,0.2602743683835675,0.20184178746803993,0.20184178746803996,False,True,True,"[0.05834, 0.03942, 0.03613]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,2,sgc,softplus,0.5,1584,0.09139331173691083,0.1391518216926761,0.09139330634692064,0.20184178746803996,True,True,True,"[0.05756, 0.05508, 0.02791]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,3,sgc,softplus,0.5,1584,0.20183591577083324,0.25840271837529744,0.20183591578494417,0.20184178746803996,True,False,True,"[0.05645, 0.05617, 0.05584]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925714778586,20
hops,s1584,4,sgc,softplus,0.5,1584,0.17037206377539318,0.1797647241462691,0.17037206434767055,0.20184178746803996,True,True,True,"[0.05777, 0.05028, 0.04036]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,5,sgc,softplus,0.5,1584,0.08522017511949946,0.1431317942687908,0.0852201801843499,0.20184178746803996,True,True,True,"[0.05925, 0.04754, 0.01718]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,6,sgc,softplus,0.5,1584,0.2018395039654315,0.2584325742636247,0.20183950419434243,0.20184178746803996,True,False,False,"[0.05802, 0.05428, 0.05585]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,7,sgc,softplus,0.5,1584,0.12183714172134948,0.17661950662095174,0.1218371263933321,0.20184178746803996,True,True,True,"[0.05692, 0.05474, 0.03293]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,8,sgc,softplus,0.5,1584,0.20184178746803996,0.25842855920006785,0.20184178746803993,0.20184178746803996,False,False,False,"[0.05925, 0.03762, 0.04092]",[],3301,1000,8,6,32,4,30.4,cuda,keep,0.05,32,float32,0.25842925074459583,20
hops,s1584,9,sgc,softplus,0.5,1584,0.20184178746803996,0.2583537187144826,0.20184178746803993,0.20184178746803996,False,True,True,"[0.05783, 0.04678, 0.03487]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.05,32,float32,0.25842925074459583,20
delay,s1584,0,sgc,softplus,0.5,1584,0.13648841265631725,0.16391226567413267,0.13664739597629935,0.1723365728491141,True,True,True,"[0.05004, 0.04005, 0.02734]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.21357446850333486,20
delay,s1584,1,sgc,softplus,0.5,1584,0.13024499775902196,0.1535390760694353,0.1427000005076277,0.16813995001734913,True,True,True,"[0.04804, 0.03882, 0.0288]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.20778987870809898,20
delay,s1584,2,sgc,softplus,0.5,1584,0.13658695707982718,0.16865676962861054,0.1347819444353162,0.1720238108039357,True,True,True,"[0.04566, 0.0412, 0.02672]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.21351891697779113,20
delay,s1584,3,sgc,softplus,0.5,1584,0.12872661387540799,0.1661335499796028,0.1326237023286104,0.16877599689864117,True,True,True,"[0.04456, 0.03475, 0.02617]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.05,32,float32,0.208881045012642,20
delay,s1584,4,sgc,softplus,0.5,1584,0.13242528670236567,0.1611343116124643,0.12829620044170162,0.17063712292640495,True,True,True,"[0.04501, 0.03594, 0.02452]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.05,32,float32,0.21151173959925718,20
delay,s1584,5,sgc,softplus,0.5,1584,0.1452014857767109,0.17639219051957747,0.13408170932888597,0.17804914345021705,True,True,True,"[0.04759, 0.04292, 0.02851]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.221942945056524,20
delay,s1584,6,sgc,softplus,0.5,1584,0.1378202385705957,0.1631621299623701,0.13494803805768224,0.1722178212383657,True,True,True,"[0.04533, 0.02956, 0.02643]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.2137943571383429,20
