task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,0,ppr,softplus,0.5,1584,0.20184178783178883,0.2600806949167403,0.20184178796662677,0.20184178746803996,False,False,False,"[0.06113, 0.0492, 0.05206]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,1,ppr,softplus,0.5,1584,0.17945921378091026,0.22502639492480672,0.1794592142822409,0.20184178746803996,True,False,False,"[0.05794, 0.04883, 0.04932]",[],3301,1000,8,6,32,4,29.6,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,2,ppr,softplus,0.5,1584,0.1837367468759706,0.23620595930169128,0.1837367437423602,0.20184178746803996,True,True,True,"[0.05751, 0.05345, 0.04846]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,3,ppr,softplus,0.5,1584,0.18939132234301126,0.2146400944471977,0.18939133624151122,0.20184178746803996,True,False,True,"[0.0562, 0.05421, 0.05069]",[],3301,1000,8,6,32,4,29.7,cuda,keep,0.2,8,float32,0.25842925714778586,0
hops,s1584,4,ppr,softplus,0.5,1584,0.1631726227263271,0.24015042205177703,0.16317262513459557,0.20184178746803996,True,True,True,"[0.05663, 0.05328, 0.04806]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,5,ppr,softplus,0.5,1584,0.18879343029848528,0.2502722867468503,0.18879344096263834,0.20184178746803996,True,True,True,"[0.05834, 0.05269, 0.04918]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,6,ppr,softplus,0.5,1584,0.1805330084186825,0.2474248788166017,0.18053300561373958,0.20184178746803996,True,False,False,"[0.05606, 0.04539, 0.0476]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,7,ppr,softplus,0.5,1584,0.1893484433462235,0.1762939171640415,0.18934846887214468,0.20184178746803996,True,True,True,"[0.05719, 0.04772, 0.04502]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,8,ppr,softplus,0.5,1584,0.14844845015138564,0.21496221236648624,0.14844843913093114,0.20184178746803996,True,True,True,"[0.05738, 0.05183, 0.03896]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.2,8,float32,0.25842925074459583,0
hops,s1584,9,ppr,softplus,0.5,1584,0.18763089870018038,0.235024661464277,0.18763089775709868,0.20184178746803996,True,False,True,"[0.05764, 0.0535, 0.05223]",[],3301,1000,8,6,32,4,30.3,cuda,keep,0.2,8,float32,0.25842925074459583,0
delay,s1584,0,ppr,softplus,0.5,1584,0.15241963761164462,0.20232807272435094,0.15205461227286823,0.1723365728491141,True,True,True,"[0.0498, 0.03869, 0.03677]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.21357446850333486,0
delay,s1584,1,ppr,softplus,0.5,1584,0.13119561250046405,0.18558069337961566,0.13976791603055622,0.16813995001734913,True,True,True,"[0.04779, 0.04204, 0.03416]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.2,8,float32,0.20778987870809898,0
delay,s1584,2,ppr,softplus,0.5,1584,0.15845738932696526,0.2022596737389624,0.15713482711020554,0.1720238108039357,True,True,True,"[0.04557, 0.04041, 0.03674]",[],3301,1000,8,6,32,4,29.2,cuda,keep,0.2,8,float32,0.21351891697779113,0
delay,s1584,3,ppr,softplus,0.5,1584,0.1626713195796476,0.16008395738496295,0.16736607536159967,0.16877599689864117,True,True,True,"[0.04437, 0.03929, 0.0349]",[],3301,1000,8,6,32,4,29.1,cuda,keep,0.2,8,float32,0.208881045012642,0
delay,s1584,4,ppr,softplus,0.5,1584,0.213888794426263,0.16194947438361715,0.20976393881735728,0.17063712292640495,False,True,True,"[0.04479, 0.03764, 0.03294]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.21151173959925718,0
