task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s3168,0,ppr,softplus,0.5,3168,0.13912384899377023,0.25168255974554504,0.13912388672193776,0.1775131322700618,True,True,True,"[0.05111, 0.04306, 0.03512]",[],3301,1000,8,6,32,4,34.4,cuda,keep,0.05,8,float32,0.24503996099980466,0
hops,s3168,1,ppr,softplus,0.5,3168,0.16296846024309494,0.2305065978340072,0.1629684649471363,0.17751313254600928,True,True,True,"[0.04829, 0.04166, 0.03731]",[],3301,1000,8,6,32,4,34.7,cuda,keep,0.05,8,float32,0.24503996733854405,0
hops,s3168,2,ppr,softplus,0.5,3168,0.13309626972325528,0.20481626314581391,0.13309628501472137,0.17751313199411436,True,True,True,"[0.04743, 0.04369, 0.03629]",[],3301,1000,8,6,32,4,35.2,cuda,keep,0.05,8,float32,0.2450399546610653,0
hops,s3168,3,ppr,softplus,0.5,3168,0.17751313364979895,0.2450399926935016,0.17751313364979895,0.1775131328219567,False,False,True,"[0.04643, 0.04615, 0.04568]",[],3301,1000,8,6,32,4,35.2,cuda,keep,0.05,8,float32,0.24503997367728345,0
hops,s3168,4,ppr,softplus,0.5,3168,0.17751313294738735,0.245039963197924,0.1775131326338107,0.17751313227006182,False,False,True,"[0.04776, 0.04643, 0.0458]",[],3301,1000,8,6,32,4,35.1,cuda,keep,0.05,8,float32,0.24503996099980466,0
hops,s3168,5,ppr,softplus,0.5,3168,0.1359966111785704,0.21333722544426492,0.13599663590271535,0.17751313254600923,True,True,True,"[0.04909, 0.04494, 0.03663]",[],3301,1000,8,6,32,4,34.6,cuda,keep,0.05,8,float32,0.24503996733854405,0
hops,s3168,6,ppr,softplus,0.5,3168,0.15299135060849214,0.29925077267119016,0.1529913448571049,0.17751313199411436,True,True,True,"[0.04794, 0.04245, 0.03437]",[],3301,1000,8,6,32,4,35.2,cuda,keep,0.05,8,float32,0.2450399546610653,0
hops,s3168,7,ppr,softplus,0.5,3168,0.17749986563329445,0.24498930160740628,0.17749986565210904,0.17751313254600923,True,False,False,"[0.04712, 0.03977, 0.0477]",[],3301,1000,8,6,32,4,34.9,cuda,keep,0.05,8,float32,0.24503996733854405,0
hops,s3168,8,ppr,softplus,0.5,3168,0.13100217327339142,0.20451553189291252,0.13100214932270282,0.17751313199411436,True,True,True,"[0.04908, 0.04081, 0.03297]",[],3301,1000,8,6,32,4,35.3,cuda,keep,0.05,8,float32,0.2450399546610653,0
hops,s3168,9,ppr,softplus,0.5,3168,0.1364793644689638,0.18124478225375232,0.13647941627388,0.17751313199411436,True,True,True,"[0.04751, 0.0453, 0.03089]",[],3301,1000,8,6,32,4,35.3,cuda,keep,0.05,8,float32,0.2450399546610653,0
delay,s3168,0,ppr,softplus,0.5,3168,0.13477363759682745,0.20064997954064442,0.13286131825280434,0.17132890445224533,True,True,True,"[0.04849, 0.04079, 0.03227]",[],3301,1000,8,6,32,4,36.3,cuda,keep,0.05,8,float32,0.2290273921377387,0
delay,s3168,1,ppr,softplus,0.5,3168,0.25934258495939205,0.17522282941687037,0.2732905156373836,0.16584156552513496,False,True,True,"[0.04679, 0.04021, 0.03405]",[],3301,1000,8,6,32,4,29.7,cuda,keep,0.05,8,float32,0.22160523053980408,0
delay,s3168,2,ppr,softplus,0.5,3168,0.12559821199263552,0.1910437241193184,0.1239064231176415,0.16977395215020782,True,True,True,"[0.04436, 0.04086, 0.03339]",[],3301,1000,8,6,32,4,25.6,cuda,keep,0.05,8,float32,0.22787955396072127,0
delay,s3168,3,ppr,softplus,0.5,3168,0.12069391563809312,0.18853133902993355,0.12410426830757212,0.166839625445786,True,True,True,"[0.04347, 0.04008, 0.03364]",[],3301,1000,8,6,32,4,24.9,cuda,keep,0.05,8,float32,0.2234006155660965,0
delay,s3168,4,ppr,softplus,0.5,3168,0.12414560528024826,0.18810229810520465,0.1206407494081015,0.16887261622057373,True,True,True,"[0.04379, 0.03801, 0.02861]",[],3301,1000,8,6,32,4,36.4,cuda,keep,0.05,8,float32,0.22600552994472356,0
delay,s3168,5,ppr,softplus,0.5,3168,0.1676857065487718,0.21341142970518487,0.1592917687191926,0.17610110356471453,True,True,True,"[0.04639, 0.04197, 0.03909]",[],3301,1000,8,6,32,4,36.3,cuda,keep,0.05,8,float32,0.2365409157401118,0
delay,s3168,6,ppr,softplus,0.5,3168,0.12446963136505355,0.18373008638118074,0.12165766436032066,0.16982241262550865,True,True,True,"[0.04405, 0.03323, 0.02908]",[],3301,1000,8,6,32,4,36.1,cuda,keep,0.05,8,float32,0.2280319209424341,0
delay,s3168,7,ppr,softplus,0.5,3168,0.16786089176523752,0.21921700205202796,0.17207627833825728,0.1677615015280687,False,True,True,"[0.04508, 0.03772, 0.03426]",[],3301,1000,8,6,32,4,36.1,cuda,keep,0.05,8,float32,0.2246330159342994,0
delay,s3168,8,ppr,softplus,0.5,3168,0.13769622354234942,0.20279271501263615,0.13917973681188844,0.17050358094005516,True,True,True,"[0.04731, 0.04125, 0.03776]",[],3301,1000,8,6,32,4,36.1,cuda,keep,0.05,8,float32,0.2284529758199344,0
delay,s3168,9,ppr,softplus,0.5,3168,0.1293777592206489,0.23255970169671666,0.130294466032773,0.1699008036630525,True,True,True,"[0.04531, 0.04208, 0.03415]",[],3301,1000,8,6,32,4,36.5,cuda,keep,0.05,8,float32,0.22819271723378212,0
