task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s3168,6,gcn,relu,0.5,3168,0.17390736273347998,0.26324370496296945,0.1793818404526753,0.18185050115408688,True,True,True,"[0.05093, 0.04745, 0.04509]",[],3301,1000,8,6,32,4,57.0,cuda,cut,0.05,8,float32,0.2743894027213865,20
hops,s3168,6,heat,relu,0.5,3168,0.11835752064515037,0.1548390403283544,0.12168812411784363,0.18185050115408688,True,True,True,"[0.05042, 0.03646, 0.02802]","[15.174, -0.1543, -0.1875, -0.1971]",3301,1000,8,6,32,4,111.3,cuda,cut,0.05,8,float32,0.2743894027213865,20
hops,s3168,6,qw,relu,0.5,3168,0.11487715857033697,0.21407723701656253,0.12039604878748034,0.18185050115408688,True,True,True,"[0.05019, 0.04413, 0.03782]","[5.244, 4.6057, -0.0149, -0.0151]",3301,1000,8,6,32,4,233.4,cuda,cut,0.05,8,float32,0.2743894027213865,20
hops,s3168,7,gcn,relu,0.5,3168,0.18262372346151415,0.26016376752319276,0.18637482231853864,0.18507136827534076,True,False,True,"[0.05008, 0.04657, 0.04651]",[],3301,1000,8,6,32,4,57.6,cuda,cut,0.05,8,float32,0.26741651358657087,20
hops,s3168,7,heat,relu,0.5,3168,0.10022312699765577,0.13927486613350737,0.10289850020842894,0.18507136827534076,True,True,True,"[0.0495, 0.0327, 0.02403]","[13.8851, 13.7603, -0.2044, -0.2511]",3301,1000,8,6,32,4,111.5,cuda,cut,0.05,8,float32,0.26741651358657087,20
hops,s3168,7,qw,relu,0.5,3168,0.0750595158457843,0.11324599855287953,0.0713098168758513,0.18507136827534076,True,True,True,"[0.0508, 0.0458, 0.02073]","[5.9373, 4.7948, 2.9183, -0.0179]",3301,1000,8,6,32,4,235.6,cuda,cut,0.05,8,float32,0.26741651358657087,20
hops,s3168,8,gcn,relu,0.5,3168,0.1872196127035379,0.2483576754083954,0.18714395055642608,0.1912017751366342,True,False,True,"[0.05371, 0.04926, 0.04901]",[],3301,1000,8,6,32,4,57.2,cuda,cut,0.05,8,float32,0.2826095126381792,20
hops,s3168,8,heat,relu,0.5,3168,0.15464572151139008,0.1939288294918585,0.15045998215888784,0.1912017751366342,True,True,True,"[0.05479, 0.04981, 0.03617]","[13.4976, -0.1818, -0.1876, -0.1739]",3301,1000,8,6,32,4,111.6,cuda,cut,0.05,8,float32,0.2826095126381792,20
hops,s3168,8,qw,relu,0.5,3168,0.10369570308732595,0.10034328328290376,0.09972668340652499,0.1912017751366342,True,True,True,"[0.05239, 0.03696, 0.0226]","[0.9305, 6.7155, 5.9441, 3.9845]",3301,1000,8,6,32,4,238.2,cuda,cut,0.05,8,float32,0.2826095126381792,20
hops,s3168,9,gcn,relu,0.5,3168,0.16752791619146837,0.23637070074089847,0.18175872437323143,0.17697521552400586,True,False,True,"[0.05159, 0.04736, 0.04657]",[],3301,1000,8,6,32,4,55.8,cuda,cut,0.05,8,float32,0.26738294438242854,20
hops,s3168,9,heat,relu,0.5,3168,0.1779672903209546,0.2724536442604976,0.18998434148170878,0.17697521552400586,False,True,True,"[0.0516, 0.04625, 0.04577]","[9.2878, 8.9318, 8.9432, -0.3107]",3301,1000,8,6,32,4,111.7,cuda,cut,0.05,8,float32,0.26738294438242854,20
hops,s3168,9,qw,relu,0.5,3168,0.0685792527115384,0.0913412655147837,0.061855944069167085,0.17697521552400586,True,True,True,"[0.04247, 0.00972, 0.00689]","[1.1859, 5.8143, 3.2868, 5.4063]",3301,1000,8,6,32,4,238.2,cuda,cut,0.05,8,float32,0.26738294438242854,20
delay,s3168,0,gcn,relu,0.5,3168,0.1761375833624642,0.2961527429793676,0.1800546573125978,0.1670811829159232,False,False,False,"[0.0483, 0.04095, 0.04171]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.2429690204103665,20
delay,s3168,0,heat,relu,0.5,3168,0.12196216381337023,0.15928450790694285,0.126134814507517,0.1670811829159232,True,True,True,"[0.04729, 0.03641, 0.02763]","[14.2263, -0.164, -0.1678, -0.1609]",3301,1000,8,6,32,4,112.7,cuda,cut,0.05,8,float32,0.2429690204103665,20
delay,s3168,0,qw,relu,0.5,3168,0.11401438281675587,0.1654460841665066,0.1179522180278545,0.1670811829159232,True,True,True,"[0.04778, 0.04039, 0.02635]","[0.9305, 4.4038, 2.0394, 3.5934]",3301,1000,8,6,32,4,239.4,cuda,cut,0.05,8,float32,0.2429690204103665,20
delay,s3168,1,gcn,relu,0.5,3168,0.16452723799087382,0.239750047266002,0.1720355028940898,0.16971510523350664,True,False,True,"[0.04822, 0.04433, 0.04359]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.24401424813285896,20
delay,s3168,1,heat,relu,0.5,3168,0.12392705981555963,0.19405217025292743,0.13680358925653355,0.16971510523350664,True,True,True,"[0.04843, 0.045, 0.03912]","[10.9728, 6.7902, -0.1575, -0.147]",3301,1000,8,6,32,4,114.4,cuda,cut,0.05,8,float32,0.24401424813285896,20
delay,s3168,1,qw,relu,0.5,3168,0.16994607242611937,0.2444448089085464,0.17713654138483115,0.16971510523350664,False,False,False,"[0.0477, 0.04067, 0.04706]","[4.0097, 4.4567, -0.0112, 2.7077]",3301,1000,8,6,32,4,236.1,cuda,cut,0.05,8,float32,0.24401424813285896,20
delay,s3168,2,gcn,relu,0.5,3168,0.16849177442992777,0.21132038601630806,0.1717517743563436,0.16746935214195088,False,False,True,"[0.04483, 0.0433, 0.04154]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.23893269339868084,20
delay,s3168,2,heat,relu,0.5,3168,0.10219634090462441,0.1467582320856829,0.10302274388937582,0.16746935214195088,True,True,True,"[0.04483, 0.04106, 0.02567]","[9.7126, 7.8522, 7.7883, -0.231]",3301,1000,8,6,32,4,112.8,cuda,cut,0.05,8,float32,0.23893269339868084,20
delay,s3168,2,qw,relu,0.5,3168,0.09472528984456602,0.1505495529754577,0.09387441231927074,0.16746935214195088,True,True,True,"[0.04484, 0.04261, 0.02855]","[4.8981, 4.1408, 2.3824, -0.1915]",3301,1000,8,6,32,4,237.5,cuda,cut,0.05,8,float32,0.23893269339868084,20
delay,s3168,3,gcn,relu,0.5,3168,0.17218661374683528,0.23757155854353132,0.1638751839329618,0.17456477681518434,True,False,True,"[0.04194, 0.04021, 0.03992]",[],3301,1000,8,6,32,4,35.3,cuda,cut,0.05,8,float32,0.24098371088361037,20
delay,s3168,3,heat,relu,0.5,3168,0.15694980491122257,0.23160765132207242,0.1464480688624058,0.17456477681518434,True,True,True,"[0.03975, 0.0353, 0.03038]","[11.6448, -0.1674, -0.188, -0.1938]",3301,1000,8,6,32,4,112.8,cuda,cut,0.05,8,float32,0.24098371088361037,20
delay,s3168,3,qw,relu,0.5,3168,0.17580786118326397,0.2529542807198724,0.16896976967653227,0.17456477681518434,False,False,False,"[0.04018, 0.04026, 0.03838]","[0.9222, 4.6218, 2.6819, 2.2748]",3301,1000,8,6,32,4,238.6,cuda,cut,0.05,8,float32,0.24098371088361037,20
delay,s3168,4,gcn,relu,0.5,3168,0.16051003763380442,0.21168746245295086,0.16132718719988287,0.1676993677753215,True,True,True,"[0.04356, 0.04073, 0.03867]",[],3301,1000,8,6,32,4,35.4,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,4,heat,relu,0.5,3168,0.11441390466192732,0.15967553402150034,0.11424400178341354,0.1676993677753215,True,True,True,"[0.04348, 0.03232, 0.02387]","[14.5153, -0.1638, -0.1885, -0.2025]",3301,1000,8,6,32,4,113.4,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,4,qw,relu,0.5,3168,0.15407969082018944,0.21414814534585772,0.15519535635923437,0.1676993677753215,True,True,True,"[0.04355, 0.03793, 0.03686]","[0.9804, 2.8949, 1.4967, -0.009]",3301,1000,8,6,32,4,237.8,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,5,gcn,relu,0.5,3168,0.16357989010035753,0.21676330584018963,0.16611697449075616,0.1695395661645368,True,True,True,"[0.04707, 0.04244, 0.04118]",[],3301,1000,8,6,32,4,35.4,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,5,heat,relu,0.5,3168,0.11093685362250498,0.14745210225040484,0.10514089004260828,0.1695395661645368,True,True,True,"[0.04734, 0.03434, 0.02214]","[14.6071, 13.7662, -0.2069, -0.2099]",3301,1000,8,6,32,4,113.1,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,5,qw,relu,0.5,3168,0.19973899820348742,0.15140397722963142,0.18937710867932323,0.1695395661645368,False,True,True,"[0.04709, 0.04147, 0.03766]","[4.325, 3.3969, 1.4913, 1.4906]",3301,1000,8,6,32,4,239.3,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,6,gcn,relu,0.5,3168,0.16249071588008335,0.21100828199414004,0.16381230379663222,0.16648470040141083,True,False,False,"[0.0445, 0.0407, 0.04135]",[],3301,1000,8,6,32,4,35.4,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,6,heat,relu,0.5,3168,0.11850007282733065,0.15523854912021748,0.11931119975802956,0.16648470040141083,True,True,True,"[0.04461, 0.03354, 0.02601]","[14.8698, -0.172, -0.1766, -0.1833]",3301,1000,8,6,32,4,113.4,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,6,qw,relu,0.5,3168,0.10332159025603214,0.1298105825135944,0.10011162316228789,0.16648470040141083,True,True,True,"[0.04456, 0.03094, 0.01686]","[5.3327, 4.6572, -0.0068, -0.0069]",3301,1000,8,6,32,4,522.3,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,7,gcn,relu,0.5,3168,0.16873061030063238,0.24890206413078242,0.16974434721939333,0.16903304502276642,True,False,False,"[0.04409, 0.04082, 0.04128]",[],3301,1000,8,6,32,4,37.7,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,7,heat,relu,0.5,3168,0.10474771209778844,0.1587950071021302,0.10626188876811266,0.16903304502276642,True,True,True,"[0.044, 0.03075, 0.02255]","[12.9864, 12.852, -0.2305, -0.2328]",3301,1000,8,6,32,4,282.3,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,7,qw,relu,0.5,3168,0.09878948273651478,0.14609265939576038,0.09919317863662427,0.16903304502276642,True,True,True,"[0.04461, 0.04121, 0.02734]","[4.8337, 4.0107, 2.4414, -0.0786]",3301,1000,8,6,32,4,591.1,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,8,gcn,relu,0.5,3168,0.16972682660969637,0.2280213817247183,0.1689898748645095,0.17193813426688595,True,False,True,"[0.04656, 0.04314, 0.04303]",[],3301,1000,8,6,32,4,39.7,cuda,cut,0.05,8,float32,0.2465726510254902,20
delay,s3168,8,heat,relu,0.5,3168,0.11830707384331814,0.18324321663288154,0.11719568177196756,0.17193813426688595,True,True,True,"[0.04645, 0.03315, 0.02378]","[12.3513, -0.2392, 11.5346, -0.1396]",3301,1000,8,6,32,4,271.3,cuda,cut,0.05,8,float32,0.2465726510254902,20
delay,s3168,8,qw,relu,0.5,3168,0.09511303534096864,0.15661948882260301,0.0984094819201952,0.17193813426688595,True,True,True,"[0.04603, 0.0306, 0.02538]","[0.9345, 0.5566, 5.885, 4.6255]",3301,1000,8,6,32,4,623.6,cuda,cut,0.05,8,float32,0.2465726510254902,20
delay,s3168,9,gcn,relu,0.5,3168,0.1609442057175721,0.219276125374862,0.16478627552828815,0.1672302332407578,True,False,True,"[0.04497, 0.04068, 0.04052]",[],3301,1000,8,6,32,4,39.2,cuda,cut,0.05,8,float32,0.2407107049752398,20
delay,s3168,9,heat,relu,0.5,3168,0.13178599059384008,0.19617066840149514,0.13565756647288008,0.1672302332407578,True,True,True,"[0.04517, 0.04376, 0.03748]","[6.8261, 6.2732, -0.2386, -0.2345]",3301,1000,8,6,32,4,282.9,cuda,cut,0.05,8,float32,0.2407107049752398,20
delay,s3168,9,qw,relu,0.5,3168,0.0968607011825291,0.1300289352643382,0.0885940524943851,0.1672302332407578,True,True,True,"[0.0419, 0.01834, 0.01489]","[0.4346, 5.3985, 1.9982, 4.7026]",3301,1000,8,6,32,4,620.1,cuda,cut,0.05,8,float32,0.2407107049752398,20
hops,s1584,0,gcn,relu,0.5,1584,0.18828455530779642,0.24387197520521778,0.1989000991026217,0.20284212697399248,True,False,False,"[0.06429, 0.05531, 0.05604]",[],3301,1000,8,6,32,4,32.7,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,0,heat,relu,0.5,1584,0.10885644743966899,0.15173111238377748,0.11638135608959463,0.20284212697399248,True,True,True,"[0.06085, 0.03892, 0.02885]","[13.2967, -0.1678, -0.17, -0.1731]",3301,1000,8,6,32,4,61.0,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,0,qw,relu,0.5,1584,0.06834198790955161,0.06721710606240867,0.06722294535420864,0.20284212697399248,True,True,True,"[0.05931, 0.02466, 0.01223]","[0.92, 6.2266, 2.8507, 7.6031]",3301,1000,8,6,32,4,72.2,cuda,cut,0.05,8,float32,0.29289856883747234,20
hops,s1584,1,gcn,relu,0.5,1584,0.20716683871484354,0.2811199856708643,0.2196070084335386,0.21422125618812327,True,False,True,"[0.07126, 0.06581, 0.06526]",[],3301,1000,8,6,32,4,31.1,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,1,heat,relu,0.5,1584,0.21677021976593283,0.29034974205243375,0.2298691583714434,0.21422125618812327,False,False,False,"[0.07066, 0.06672, 0.06962]","[7.9353, 5.7884, -0.1572, -0.1788]",3301,1000,8,6,32,4,59.8,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,1,qw,relu,0.5,1584,0.17295675318859052,0.242040523003354,0.17948412108723064,0.21422125618812327,True,True,True,"[0.06917, 0.03563, 0.02479]","[3.0574, 6.1231, -0.0815, 7.0178]",3301,1000,8,6,32,4,89.3,cuda,cut,0.05,8,float32,0.30389307316246,20
hops,s1584,2,gcn,relu,0.5,1584,0.2064972806130834,0.24670383549859098,0.21068954843095258,0.21167407191032386,True,False,False,"[0.06276, 0.0584, 0.06152]",[],3301,1000,8,6,32,4,31.1,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,2,heat,relu,0.5,1584,0.0904006610843212,0.11965182119653674,0.09272912599062877,0.21167407191032386,True,True,True,"[0.06362, 0.048, 0.02067]","[11.2223, 9.9218, -0.0343, -0.2355]",3301,1000,8,6,32,4,59.7,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,2,qw,relu,0.5,1584,0.06015942827484849,0.06910201394657899,0.06061789719417287,0.21167407191032386,True,True,True,"[0.06368, 0.04641, 0.01111]","[2.9897, 5.6566, 5.619, -0.2127]",3301,1000,8,6,32,4,102.4,cuda,cut,0.05,8,float32,0.2918149112920989,20
hops,s1584,3,gcn,relu,0.5,1584,0.2158664379320625,0.2718801776688195,0.19642619266306438,0.22380801566652261,True,False,False,"[0.05768, 0.05414, 0.05426]",[],3301,1000,8,6,32,4,30.5,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,3,heat,relu,0.5,1584,0.09179405890964128,0.11491681893525559,0.08433869211949793,0.22380801566652261,True,True,True,"[0.05312, 0.02809, 0.01837]","[10.3537, 9.5505, 9.7718, -0.2031]",3301,1000,8,6,32,4,59.2,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,3,qw,relu,0.5,1584,0.0580205120462203,0.05471506720628655,0.060592846947279996,0.22380801566652261,True,True,True,"[0.04309, 0.01091, 0.00828]","[5.837, 2.249, 1.8203, 6.9643]",3301,1000,8,6,32,4,110.2,cuda,cut,0.05,8,float32,0.30001465975182123,20
hops,s1584,4,gcn,relu,0.5,1584,0.1869381177137208,0.2410966151348104,0.1912924767159645,0.20166345434231991,True,True,True,"[0.05941, 0.05328, 0.05134]",[],3301,1000,8,6,32,4,30.4,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,4,heat,relu,0.5,1584,0.09460758115400118,0.11610685220491462,0.10099864641299726,0.20166345434231991,True,True,True,"[0.0579, 0.03273, 0.02307]","[13.1932, -0.1184, -0.2076, -0.1991]",3301,1000,8,6,32,4,58.8,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,4,qw,relu,0.5,1584,0.06060863510620865,0.08025158298042374,0.05497684622756112,0.20166345434231991,True,True,True,"[0.0563, 0.01498, 0.00657]","[5.0881, 5.8431, 5.3524, 5.9328]",3301,1000,8,6,32,4,114.6,cuda,cut,0.05,8,float32,0.2875493682492633,20
hops,s1584,5,gcn,relu,0.5,1584,0.1953292353288819,0.25599004286454163,0.21101516532603498,0.20494496734869297,True,False,True,"[0.06773, 0.06242, 0.06148]",[],3301,1000,8,6,32,4,29.9,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,5,heat,relu,0.5,1584,0.08023175047334245,0.0806370797459283,0.07496670374133496,0.20494496734869297,True,True,True,"[0.06258, 0.02536, 0.01384]","[11.0983, 10.6568, 10.1948, -0.1145]",3301,1000,8,6,32,4,41.9,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,5,qw,relu,0.5,1584,0.07141796465154097,0.08660376276971893,0.06372590431287377,0.20494496734869297,True,True,True,"[0.05988, 0.00934, 0.0048]","[6.1062, 7.2912, 2.964, -0.015]",3301,1000,8,6,32,4,53.4,cuda,cut,0.05,8,float32,0.28995785954405556,20
hops,s1584,6,gcn,relu,0.5,1584,0.18914146002292673,0.24125820829622877,0.19365976646282673,0.20352606689957245,True,True,True,"[0.06054, 0.0585, 0.05364]",[],3301,1000,8,6,32,4,30.0,cuda,cut,0.05,8,float32,0.29468145136268387,20
hops,s1584,6,heat,relu,0.5,1584,0.10217422747675654,0.11802529888702278,0.1016388466746918,0.20352606689957245,True,True,True,"[0.05525, 0.03271, 0.02275]","[13.2918, -0.19, -0.195, -0.2118]",3301,1000,8,6,32,4,41.9,cuda,cut,0.05,8,float32,0.29468145136268387,20
hops,s1584,6,qw,relu,0.5,1584,0.0728049630119688,0.07884518443284792,0.07088261905491983,0.20352606689957245,True,True,True,"[0.05699, 0.01984, 0.0091]","[5.9203, 5.2411, -0.0181, -0.0181]",3301,1000,8,6,32,4,50.9,cuda,cut,0.05,8,float32,0.29468145136268387,20
