task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,sgc,softplus,0.5,1584,0.15435094708852745,0.21470021713885898,0.1543509472406121,0.20184178746803996,True,False,False,"[0.05633, 0.0402, 0.04699]",[],3301,1000,8,6,32,4,29.9,cuda,keep,0.05,8,float32,0.25842925074459583,20
hops,s1584,8,sgc,softplus,0.5,1584,0.15727028866558765,0.220226364819511,0.15727028834299572,0.20184178746803996,True,False,False,"[0.05812, 0.03979, 0.04259]",[],3301,1000,8,6,32,4,29.9,cuda,keep,0.05,8,float32,0.25842925074459583,20
hops,s1584,9,sgc,softplus,0.5,1584,0.14826239223171792,0.22064884406068422,0.14826239007137093,0.20184178746803996,True,True,True,"[0.05512, 0.04216, 0.04049]",[],3301,1000,8,6,32,4,29.9,cuda,keep,0.05,8,float32,0.25842925074459583,20
delay,s1584,0,sgc,softplus,0.5,1584,0.13488639025725127,0.18553790846376908,0.13465339659432168,0.1723365728491141,True,True,True,"[0.0498, 0.03705, 0.03057]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21357446850333486,20
delay,s1584,1,sgc,softplus,0.5,1584,0.13852875401216533,0.21088474319411973,0.14462646766421103,0.16813995001734913,True,True,True,"[0.04768, 0.03632, 0.03451]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.20778987870809898,20
delay,s1584,2,sgc,softplus,0.5,1584,0.14498622505670813,0.22053432797607753,0.143974687152932,0.1720238108039357,True,True,True,"[0.04558, 0.03816, 0.0309]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21351891697779113,20
delay,s1584,3,sgc,softplus,0.5,1584,0.1294286358952193,0.1803619093381178,0.13269282594910234,0.16877599689864117,True,True,True,"[0.04423, 0.03389, 0.03034]",[],3301,1000,8,6,32,4,30.0,cuda,keep,0.05,8,float32,0.208881045012642,20
delay,s1584,4,sgc,softplus,0.5,1584,0.14228716956462117,0.17203973484745727,0.1384411846213907,0.17063712292640495,True,True,True,"[0.04476, 0.03284, 0.03275]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21151173959925718,20
delay,s1584,5,sgc,softplus,0.5,1584,0.14411358651332715,0.1918120090341083,0.1351844097856277,0.17804914345021705,True,True,True,"[0.04755, 0.03927, 0.03149]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.221942945056524,20
delay,s1584,6,sgc,softplus,0.5,1584,0.1348800854507547,0.18260679600936924,0.13278578285084075,0.1722178212383657,True,True,True,"[0.04384, 0.03129, 0.0299]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.2137943571383429,20
delay,s1584,7,sgc,softplus,0.5,1584,0.1320885168426703,0.18232955578962604,0.1366914383925361,0.17019496068916196,True,True,True,"[0.04359, 0.03591, 0.03191]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21084677361391124,20
delay,s1584,8,sgc,softplus,0.5,1584,0.13704726469880582,0.18708238582583095,0.13931744003984747,0.1723320227580244,True,True,True,"[0.04783, 0.03738, 0.03545]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21373153475715065,20
delay,s1584,9,sgc,softplus,0.5,1584,0.1380955025022387,0.19042197695112673,0.13863365365720867,0.17233520422982576,True,True,True,"[0.0466, 0.03743, 0.03223]",[],3301,1000,8,6,32,4,30.1,cuda,keep,0.05,8,float32,0.21406465846910708,20
hops,s264,0,sgc,softplus,0.5,264,0.06488360197405622,0.10123836082247024,0.06488360170359639,0.18892974581456545,True,True,True,"[0.05276, 0.00809, 0.00738]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.2554661269547562,20
hops,s264,1,sgc,softplus,0.5,264,0.06597414384172721,0.1061712150499466,0.06597414573612198,0.18892974581456545,True,True,True,"[0.04122, 0.00793, 0.00712]",[],3301,1000,8,6,32,4,26.9,cuda,keep,0.05,8,float32,0.2554661269547562,20
hops,s264,2,sgc,softplus,0.5,264,0.05795245439359786,0.09090326893494442,0.057952456631359055,0.18892974543827354,True,True,True,"[0.04538, 0.0074, 0.0068]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.25546612055683543,20
hops,s264,3,sgc,softplus,0.5,264,0.061780420531791565,0.09502416458494868,0.06178042264373013,0.18892974543827348,True,True,True,"[0.03472, 0.00798, 0.00683]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.25546612055683543,20
hops,s264,4,sgc,softplus,0.5,264,0.06533985835208435,0.10941751401557083,0.06533986124718053,0.1889297446856896,True,True,True,"[0.04079, 0.00751, 0.00741]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.255466107760994,20
hops,s264,5,sgc,softplus,0.5,264,0.059168201422017785,0.10834888681916581,0.05916820162956631,0.18892974543827354,True,True,True,"[0.05297, 0.00992, 0.00663]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.2554661205568355,20
hops,s264,6,sgc,softplus,0.5,264,0.06225403321135526,0.10056203845832788,0.062254031746168476,0.18892974581456545,True,True,True,"[0.03147, 0.00733, 0.00682]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,8,float32,0.2554661269547562,20
hops,s264,7,sgc,softplus,0.5,264,0.06362384829594932,0.0928740272671381,0.06362384971527552,0.18892974581456545,True,False,False,"[0.03123, 0.0078, 0.00839]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.2554661269547562,20
hops,s264,8,sgc,softplus,0.5,264,0.05577660795075424,0.08252018512374441,0.05577660797897613,0.18892974543827354,True,True,True,"[0.03816, 0.00767, 0.00687]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,8,float32,0.2554661205568355,20
hops,s264,9,sgc,softplus,0.5,264,0.05691580506831859,0.09324751025521266,0.05691580567508936,0.1889297446856896,True,True,True,"[0.04971, 0.00808, 0.00641]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,8,float32,0.25546610776099404,20
delay,s264,0,sgc,softplus,0.5,264,0.12147790715192457,0.14924862643052236,0.11653091216981976,0.1743086445747376,True,True,True,"[0.04946, 0.02203, 0.01956]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.23093451204978044,20
delay,s264,1,sgc,softplus,0.5,264,0.12108359524434564,0.15450286229044902,0.10759890990536378,0.17660727752654845,True,True,True,"[0.0419, 0.0176, 0.01749]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,8,float32,0.2349630861438021,20
delay,s264,2,sgc,softplus,0.5,264,0.12754126666631135,0.14845669032833408,0.1259611472804946,0.17513983710104541,True,True,True,"[0.04693, 0.02308, 0.02228]",[],3301,1000,8,6,32,4,27.1,cuda,keep,0.05,8,float32,0.2327036415652397,20
delay,s264,3,sgc,softplus,0.5,264,0.11411006287013115,0.15327933582535722,0.11355475736535013,0.17394727404756152,True,True,True,"[0.03909, 0.01985, 0.01977]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.23062983537266413,20
delay,s264,4,sgc,softplus,0.5,264,0.1201631709876837,0.1634809083339898,0.12211368980492944,0.17607069273262912,True,True,True,"[0.0462, 0.02249, 0.0221]",[],3301,1000,8,6,32,4,27.0,cuda,keep,0.05,8,float32,0.23409473395929115,20
delay,s264,5,sgc,softplus,0.5,264,0.11081563318007147,0.15450022482429993,0.11606676235907909,0.17078991717132128,True,True,True,"[0.04879, 0.025, 0.01971]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.22530465893413854,20
delay,s264,6,sgc,softplus,0.5,264,0.11917321726143587,0.16198104533545674,0.12119952119378881,0.1713525353615746,True,True,True,"[0.03769, 0.02044, 0.0204]",[],3301,1000,8,6,32,4,27.1,cuda,keep,0.05,8,float32,0.2268013154736437,20
delay,s264,7,sgc,softplus,0.5,264,0.11331150373161743,0.14629814004986044,0.12076063261007552,0.17026894362737433,True,True,True,"[0.0407, 0.02141, 0.02131]",[],3301,1000,8,6,32,4,26.7,cuda,keep,0.05,8,float32,0.22420308219463925,20
delay,s264,8,sgc,softplus,0.5,264,0.11816839050887284,0.16197905477703986,0.12236711774444715,0.1738382717853205,True,True,True,"[0.04848, 0.02267, 0.02155]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,8,float32,0.22895123679647592,20
delay,s264,9,sgc,softplus,0.5,264,0.11531242350530295,0.154499756032592,0.11213743745060073,0.17342614948354437,True,True,True,"[0.04632, 0.0236, 0.01864]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.05,8,float32,0.22946031071011777,20
