task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s3168,0,sgc,softplus,0.5,3168,0.17185392714558664,0.2401278502645455,0.1718539285265977,0.1775131322700618,True,True,True,"[0.05111, 0.04454, 0.04322]",[],3301,1000,8,6,32,4,63.8,cuda,keep,0.05,2,float32,0.24503996099980466,20
hops,s3168,1,sgc,softplus,0.5,3168,0.16861781358337877,0.23892976253984477,0.16861781375770776,0.17751313254600928,True,True,True,"[0.04826, 0.04442, 0.04277]",[],3301,1000,8,6,32,4,59.4,cuda,keep,0.05,2,float32,0.24503996733854405,20
hops,s3168,2,sgc,softplus,0.5,3168,0.17323459363452343,0.22607673861802857,0.17323459363295557,0.17751313199411436,True,False,True,"[0.04741, 0.04484, 0.04396]",[],3301,1000,8,6,32,4,59.3,cuda,keep,0.05,2,float32,0.2450399546610653,20
hops,s3168,3,sgc,softplus,0.5,3168,0.1748474523384337,0.24197898407154209,0.1748474523521527,0.1775131328219567,True,False,False,"[0.04641, 0.04539, 0.04568]",[],3301,1000,8,6,32,4,58.4,cuda,keep,0.05,2,float32,0.24503997367728345,20
hops,s3168,4,sgc,softplus,0.5,3168,0.17170796302454516,0.2405396265011559,0.171707963026505,0.17751313227006182,True,False,True,"[0.04729, 0.04445, 0.04346]",[],3301,1000,8,6,32,4,59.4,cuda,keep,0.05,2,float32,0.24503996099980466,20
hops,s3168,5,sgc,softplus,0.5,3168,0.168095771996273,0.23822788295608577,0.1680957719776544,0.17751313254600923,True,True,True,"[0.04903, 0.04485, 0.0433]",[],3301,1000,8,6,32,4,62.5,cuda,keep,0.05,2,float32,0.24503996733854405,20
hops,s3168,6,sgc,softplus,0.5,3168,0.17188517450980578,0.24099755862822062,0.17188517448128993,0.17751313199411436,True,False,False,"[0.04773, 0.04345, 0.04471]",[],3301,1000,8,6,32,4,60.1,cuda,keep,0.05,2,float32,0.2450399546610653,20
hops,s3168,7,sgc,softplus,0.5,3168,0.17199794954999728,0.23581177982126214,0.17199794914028982,0.17751313254600923,True,False,True,"[0.04705, 0.04422, 0.04363]",[],3301,1000,8,6,32,4,59.3,cuda,keep,0.05,2,float32,0.24503996733854405,20
hops,s3168,8,sgc,softplus,0.5,3168,0.16695063476927374,0.2385816612579259,0.16695063478387467,0.17751313199411436,True,True,True,"[0.04859, 0.04396, 0.04153]",[],3301,1000,8,6,32,4,59.1,cuda,keep,0.05,2,float32,0.2450399546610653,20
hops,s3168,9,sgc,softplus,0.5,3168,0.16758167516731778,0.23769968709060982,0.1675816739478967,0.17751313199411436,True,True,True,"[0.04753, 0.0451, 0.04195]",[],3301,1000,8,6,32,4,59.2,cuda,keep,0.05,2,float32,0.2450399546610653,20
delay,s3168,0,sgc,softplus,0.5,3168,0.16541724464640897,0.2250073166553991,0.16355120807514534,0.17132890445224533,True,True,True,"[0.04849, 0.04147, 0.04015]",[],3301,1000,8,6,32,4,36.5,cuda,keep,0.05,2,float32,0.2290273921377387,20
delay,s3168,1,sgc,softplus,0.5,3168,0.16005123482818356,0.23644777868140918,0.1656936583719719,0.16584156552513496,True,True,True,"[0.04669, 0.0432, 0.04067]",[],3301,1000,8,6,32,4,36.6,cuda,keep,0.05,2,float32,0.22160523053980408,20
delay,s3168,2,sgc,softplus,0.5,3168,0.16510795531280947,0.21811710972617046,0.1636962687688253,0.16977395215020782,True,False,True,"[0.04434, 0.0414, 0.04097]",[],3301,1000,8,6,32,4,36.4,cuda,keep,0.05,2,float32,0.22787955396072127,20
delay,s3168,3,sgc,softplus,0.5,3168,0.15980242324491487,0.22326136127374321,0.1621955303587928,0.166839625445786,True,False,True,"[0.04344, 0.04228, 0.04086]",[],3301,1000,8,6,32,4,36.6,cuda,keep,0.05,2,float32,0.2234006155660965,20
delay,s3168,4,sgc,softplus,0.5,3168,0.1674273203418908,0.2221996190912033,0.1646364021923151,0.16887261622057373,True,False,False,"[0.04372, 0.03979, 0.04168]",[],3301,1000,8,6,32,4,36.4,cuda,keep,0.05,2,float32,0.22600552994472356,20
delay,s3168,5,sgc,softplus,0.5,3168,0.16731978548111148,0.22795542089081636,0.16046706161936103,0.17610110356471453,True,True,True,"[0.04634, 0.04257, 0.03936]",[],3301,1000,8,6,32,4,36.4,cuda,keep,0.05,2,float32,0.2365409157401118,20
