task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
hops,s4400,0,gcn,softplus,0.5,4400,0.1872852918483091,0.2515079648861745,0.18728529185056686,0.1873957733403553,True,True,True,"[0.06767, 0.0493, 0.04925]",[],612,200,8,6,16,3,734.2,cuda
hops,s4400,0,heat,softplus,0.5,4400,0.187273543953444,0.2527621986567761,0.1872735431654887,0.1873957733403553,True,True,True,"[0.06768, 0.0493, 0.04925]","[0.6413, 0.0972, 0.0972]",612,200,8,6,16,3,704.7,cuda
hops,s4400,0,qw,softplus,0.5,4400,0.1871175342634546,0.2604948661184156,0.18711753316011956,0.1873957733403553,True,True,True,"[0.06767, 0.0493, 0.04922]","[0.6153, 0.0882, 0.3345]",612,200,8,6,16,3,724.7,cuda
hops,s4400,1,gcn,softplus,0.5,4400,0.1860806364825729,0.25059475400367,0.18608063649470835,0.1873957731416731,True,True,True,"[0.07511, 0.04931, 0.04894]",[],612,200,8,6,16,3,928.2,cuda
hops,s4400,1,heat,softplus,0.5,4400,0.18419580738652838,0.2606873659240579,0.18419582309751686,0.1873957731416731,True,True,True,"[0.07511, 0.04927, 0.04858]","[0.5828, 1.5657, 0.1641]",612,200,8,6,16,3,1219.5,cuda
hops,s4400,1,qw,softplus,0.5,4400,0.18664183032783596,0.24908189029299432,0.1866418296649036,0.1873957731416731,True,True,True,"[0.0751, 0.04926, 0.04893]","[0.787, 1.4734, 0.4993]",612,200,8,6,16,3,1135.4,cuda
hops,s4400,2,gcn,softplus,0.5,4400,0.18717888851734724,0.25206258951425475,0.18717888852327386,0.18739577294299095,True,True,True,"[0.08098, 0.04929, 0.04922]",[],612,200,8,6,16,3,1237.5,cuda
hops,s4400,2,heat,softplus,0.5,4400,0.1872321449897506,0.2527067716161564,0.18723214473067357,0.18739577294299095,True,True,True,"[0.08098, 0.04928, 0.04922]","[1.0267, 0.1023, 0.1006]",612,200,8,6,16,3,1096.2,cuda
hops,s4400,2,qw,softplus,0.5,4400,0.1872328700475169,0.2526996624875989,0.1872328705137426,0.18739577294299095,True,True,True,"[0.08098, 0.04928, 0.04922]","[0.7212, 0.4795, 0.4244]",612,200,8,6,16,3,1131.0,cuda
hops,s4400,3,gcn,softplus,0.5,4400,0.1871496145111142,0.2511768040460667,0.18714961450970308,0.18739577334035526,True,True,True,"[0.05869, 0.04931, 0.04924]",[],612,200,8,6,16,3,119.3,cuda
