task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
delay,s4400,7,gcn,softplus,0.5,4400,0.16960104220723168,0.22993064754519824,0.1729550656386577,0.16855580671245907,False,True,True,"[0.0527, 0.04374, 0.0437]",[],3301,200,8,6,32,4,21.0,cuda
delay,s4400,7,heat,softplus,0.5,4400,0.16913535952434,0.22467670695404318,0.17270830799552972,0.16855580671245907,False,True,True,"[0.05271, 0.04374, 0.0437]","[0.8773, 0.1014, 0.0909, 0.0909]",3301,200,8,6,32,4,82.3,cuda
delay,s4400,7,qw,softplus,0.5,4400,0.16913601615078125,0.22467843802007118,0.17270889062923905,0.16855580671245907,False,True,True,"[0.05272, 0.04374, 0.0437]","[0.7258, 0.1969, 0.1763, 0.1747]",3301,200,8,6,32,4,169.6,cuda
delay,s4400,8,gcn,softplus,0.5,4400,0.1696419959745342,0.21809461620902357,0.1607624565639311,0.1717388086116901,True,True,True,"[0.0601, 0.04022, 0.03951]",[],3301,200,8,6,32,4,20.9,cuda
delay,s4400,8,heat,softplus,0.5,4400,0.1715729748542336,0.2200552664027096,0.16296229350510244,0.1717388086116901,True,True,True,"[0.06022, 0.04027, 0.03995]","[1.64, 1.2619, 0.0598, 0.0591]",3301,200,8,6,32,4,82.3,cuda
delay,s4400,8,qw,softplus,0.5,4400,0.17063861456953666,0.2195298851890359,0.16195880483457586,0.1717388086116901,True,True,True,"[0.06013, 0.04025, 0.03966]","[0.8844, 1.5721, 0.4977, 0.3474]",3301,200,8,6,32,4,169.9,cuda
delay,s4400,9,gcn,softplus,0.5,4400,0.16951044748198577,0.2290888516038925,0.1744790977344647,0.16853683081286197,False,True,True,"[0.05452, 0.04447, 0.04445]",[],3301,200,8,6,32,4,20.7,cuda
delay,s4400,9,heat,softplus,0.5,4400,0.16951013652184468,0.2290887825103979,0.17447879187119808,0.16853683081286197,False,True,True,"[0.05452, 0.04447, 0.04445]","[0.6361, 0.1414, 0.134, 0.1318]",3301,200,8,6,32,4,82.4,cuda
delay,s4400,9,qw,softplus,0.5,4400,0.16945775327780707,0.22959927674393008,0.17437897026827243,0.16853683081286197,False,False,False,"[0.05447, 0.04442, 0.04481]","[0.5694, 0.9693, 0.1106, 0.4859]",3301,200,8,6,32,4,168.9,cuda
hops,s3168,0,gcn,softplus,0.5,3168,0.17733344873131227,0.24513958222873844,0.17733344870309034,0.1775131322700618,True,True,True,"[0.07382, 0.04561, 0.04554]",[],3301,200,8,6,32,4,12.6,cuda
hops,s3168,0,heat,softplus,0.5,3168,0.1773127144522438,0.24476593297337668,0.17731271485205402,0.1775131322700618,True,True,True,"[0.07383, 0.04561, 0.04553]","[0.8957, 0.0818, 0.0824, 0.0823]",3301,200,8,6,32,4,34.0,cuda
hops,s3168,0,qw,softplus,0.5,3168,0.17591453283579914,0.24527126664032484,0.17591453069995033,0.1775131322700618,True,True,True,"[0.07385, 0.04547, 0.0449]","[0.6324, 1.1715, 0.9076, 0.5369]",3301,200,8,6,32,4,67.2,cuda
hops,s3168,1,gcn,softplus,0.5,3168,0.17653629003462668,0.24097546646554505,0.17653629002913906,0.17751313254600928,True,True,True,"[0.0597, 0.04561, 0.04545]",[],3301,200,8,6,32,4,12.9,cuda
hops,s3168,1,heat,softplus,0.5,3168,0.17731464837649558,0.2447515359766849,0.17731465008979982,0.17751313254600928,True,True,True,"[0.05952, 0.04561, 0.04554]","[0.9666, 0.0903, 0.0779, 0.0782]",3301,200,8,6,32,4,33.2,cuda
hops,s3168,1,qw,softplus,0.5,3168,0.17538635030401376,0.24216775166848403,0.1753863462345731,0.17751313254600928,True,True,True,"[0.05972, 0.04541, 0.04469]","[1.01, 1.5901, 0.2799, 0.2462]",3301,200,8,6,32,4,66.4,cuda
hops,s3168,2,gcn,softplus,0.5,3168,0.17742854214872325,0.24488719080220153,0.17742854214597947,0.17751313199411436,True,True,True,"[0.05472, 0.04565, 0.04562]",[],3301,200,8,6,32,4,12.7,cuda
hops,s3168,2,heat,softplus,0.5,3168,0.1774229026126741,0.2448814392945047,0.1774229022210953,0.17751313199411436,True,True,True,"[0.05479, 0.04565, 0.04562]","[0.6271, 0.0826, 0.0803, 0.0803]",3301,200,8,6,32,4,33.2,cuda
hops,s3168,2,qw,softplus,0.5,3168,0.17741979667227026,0.24487424517827758,0.17741979691646806,0.17751313199411436,True,True,True,"[0.05473, 0.04565, 0.04561]","[0.6467, 0.1563, 0.1505, 0.1502]",3301,200,8,6,32,4,66.1,cuda
hops,s3168,3,gcn,softplus,0.5,3168,0.17742076894168046,0.24467355023852935,0.17742076895500747,0.1775131328219567,True,False,True,"[0.04991, 0.04564, 0.04561]",[],3301,200,8,6,32,4,12.7,cuda
hops,s3168,3,heat,softplus,0.5,3168,0.1774047588763338,0.24481488113001856,0.17740475821233534,0.1775131328219567,True,False,True,"[0.0499, 0.04565, 0.04561]","[0.7965, 0.0732, 0.0731, 0.0671]",3301,200,8,6,32,4,32.7,cuda
hops,s3168,3,qw,softplus,0.5,3168,0.17742800344132914,0.22328408040220615,0.17742801065476743,0.1775131328219567,True,False,True,"[0.04991, 0.0456, 0.045]","[1.5349, 0.8719, 0.2049, 0.1588]",3301,200,8,6,32,4,66.0,cuda
hops,s3168,4,gcn,softplus,0.5,3168,0.17693081356252635,0.24145799300188217,0.1769308134104417,0.17751313227006182,True,True,True,"[0.05681, 0.0456, 0.04537]",[],3301,200,8,6,32,4,12.7,cuda
