task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
hops,s4400,7,gcn,relu,0.5,4400,0.18726452227794763,0.2527471882438395,0.1872645222641189,0.18739577294299095,True,True,True,"[0.09063, 0.04931, 0.04924]",[],612,200,8,6,16,3,90.4,cuda
hops,s4400,7,heat,relu,0.5,4400,0.18725647880498208,0.25273622753142866,0.187256480012597,0.18739577294299095,True,True,True,"[0.09065, 0.04931, 0.04924]","[1.0313, -0.1488, -0.136]",612,200,8,6,16,3,51.4,cuda
hops,s4400,7,qw,relu,0.5,4400,0.1872567548896327,0.2527374585669957,0.1872567543251948,0.18739577294299095,True,True,True,"[0.09063, 0.04931, 0.04924]","[0.7177, 0.3714, 0.4535]",612,200,8,6,16,3,96.8,cuda
hops,s4400,8,gcn,relu,0.5,4400,0.187246083275161,0.2527154515802505,0.18724608325399456,0.18739577334035526,True,True,True,"[0.08222, 0.04927, 0.04922]",[],612,200,8,6,16,3,86.7,cuda
hops,s4400,8,heat,relu,0.5,4400,0.18720990288663994,0.25267922975526186,0.18720990020781755,0.18739577334035526,True,True,True,"[0.08221, 0.04927, 0.0492]","[0.8871, 0.0993, 0.0954]",612,200,8,6,16,3,51.7,cuda
hops,s4400,8,qw,relu,0.5,4400,0.1831876802071929,0.23816825740335404,0.18318768704140728,0.18739577334035526,True,True,True,"[0.0822, 0.0488, 0.04717]","[0.9705, 2.3453, 1.5908]",612,200,8,6,16,3,97.2,cuda
hops,s4400,9,gcn,relu,0.5,4400,0.18720239887070478,0.25271966915136557,0.18720239885744044,0.18739577334035526,True,True,True,"[0.07043, 0.04929, 0.04921]",[],612,200,8,6,16,3,99.1,cuda
hops,s4400,9,heat,relu,0.5,4400,0.18719864443057413,0.2527126933966595,0.18719863542440263,0.18739577334035526,True,True,True,"[0.07043, 0.04929, 0.0492]","[0.6283, 0.2361, 0.2369]",612,200,8,6,16,3,51.7,cuda
hops,s4400,9,qw,relu,0.5,4400,0.18719991044451792,0.2527141659225905,0.18719992213459175,0.18739577334035526,True,True,True,"[0.07043, 0.04929, 0.0492]","[0.6735, 0.5317, 0.541]",612,200,8,6,16,3,97.2,cuda
delay,s4400,0,gcn,relu,0.5,4400,0.1688957222963147,0.22561176448321554,0.1682340316900412,0.1685373764863294,False,True,True,"[0.0624, 0.04198, 0.04186]",[],612,200,8,6,16,3,91.6,cuda
delay,s4400,0,heat,relu,0.5,4400,0.16849844235531763,0.21773064394619948,0.16769539676294448,0.1685373764863294,True,True,True,"[0.06239, 0.04197, 0.04189]","[0.8002, -0.1246, -0.1162]",612,200,8,6,16,3,53.9,cuda
delay,s4400,0,qw,relu,0.5,4400,0.16879716069352899,0.22117899300627183,0.1680554690392455,0.1685373764863294,False,True,True,"[0.0624, 0.04198, 0.04192]","[0.636, -0.0556, -0.0449]",612,200,8,6,16,3,97.4,cuda
delay,s4400,1,gcn,relu,0.5,4400,0.1673935798237058,0.22237354860403094,0.17199981481842275,0.1681745908082336,True,True,True,"[0.07135, 0.04395, 0.04357]",[],612,200,8,6,16,3,94.7,cuda
