task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,qw,relu,2.0,1584,0.15857240379093188,0.2324662941293554,0.14557066264200308,0.2073090134066238,True,True,True,"[0.06252, 0.01831, 0.00549]","[5.6976, 5.1619, 5.2633, 5.6092]",3301,1000,8,6,32,4,926.5,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,qw,relu,2.0,1584,0.06670260881244537,0.06771236364692025,0.061398274773056934,0.2142830371220913,True,True,True,"[0.06415, 0.03985, 0.00882]","[6.7273, 6.0615, 3.0242, -0.1507]",3301,1000,8,6,32,4,926.5,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,qw,relu,2.0,1584,0.19522114432630341,0.2875937915173119,0.2104945854000787,0.1972476585583153,True,False,False,"[0.06259, 0.03974, 0.06029]","[4.6426, 3.399, 4.1038, 2.6612]",3301,1000,8,6,32,4,926.6,cuda,cut,0.05,8,float64,0.2859626192448666,20
hops,s1584,0,qw,softplus,0.5,1584,0.05661342656514435,0.05758439769735891,0.05393889140638432,0.20284212697399248,True,True,True,"[0.05507, 0.01783, 0.00565]","[0.9243, 2.5746, 6.7435, 6.9798]",3301,1000,8,6,32,4,928.2,cuda,cut,0.05,8,float64,0.29289856883747234,20
hops,s1584,1,qw,softplus,0.5,1584,0.21677022186157524,0.29034974058679114,0.22986915870055796,0.21422125618812327,False,False,False,"[0.06557, 0.06964, 0.06962]","[3.9597, 3.3055, 2.9063, 1.8846]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.30389307316246,20
hops,s1584,2,qw,softplus,0.5,1584,0.05504061018910903,0.06511636482668336,0.05292661603359132,0.21167407191032386,True,True,True,"[0.05729, 0.01176, 0.00523]","[1.1969, 4.6935, 4.5199, 5.8856]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.2918149112920989,20
hops,s1584,3,qw,softplus,0.5,1584,0.05693843174103394,0.07738291973889257,0.05642560606128427,0.22380801566652261,True,True,True,"[0.06066, 0.01961, 0.00701]","[5.0964, 5.2597, 5.0094, 5.0219]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.30001465975182123,20
hops,s1584,4,qw,softplus,0.5,1584,0.08347839581149573,0.0695481325260146,0.08839946783898744,0.20166345434231991,True,True,True,"[0.04875, 0.0109, 0.00656]","[5.1973, 5.9154, 5.653, 6.0933]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.2875493682492633,20
hops,s1584,5,qw,softplus,0.5,1584,0.05939828638959511,0.07335039241187362,0.05251110864281735,0.20494496734869297,True,True,True,"[0.05298, 0.0074, 0.00515]","[1.8446, 4.1815, 6.1611, 5.4799]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.28995785954405556,20
hops,s1584,6,qw,softplus,0.5,1584,0.057594611195277416,0.06384873491573693,0.05682851641810151,0.20352606689957245,True,True,True,"[0.05664, 0.02802, 0.00639]","[1.7123, 5.11, 4.3532, 5.7761]",3301,1000,8,6,32,4,926.6,cuda,cut,0.05,8,float64,0.29468145136268387,20
