task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,heat,relu,2.0,1584,0.07465428448238998,0.09195106158594302,0.07056077346051362,0.2073090134066238,True,True,True,"[0.06192, 0.02422, 0.013]","[11.5874, 10.7794, 9.247, 9.3329]",3301,1000,8,6,32,4,446.0,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,heat,relu,2.0,1584,0.09728672760927685,0.17163214468877974,0.10019781108463689,0.2142830371220913,True,True,True,"[0.06455, 0.03742, 0.02085]","[-0.3303, -0.1646, -0.0828, 9.3333]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,heat,relu,2.0,1584,0.08610907905290018,0.11733446186383913,0.08498602885872644,0.1972476585583153,True,True,True,"[0.06237, 0.04156, 0.02015]","[10.9182, 10.9642, 8.5629, -0.3183]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.2859626192448666,20
hops,s1584,0,heat,softplus,0.5,1584,0.07717237694241805,0.08665734477887599,0.0741653970396526,0.20284212697399248,True,True,True,"[0.05532, 0.02132, 0.01436]","[10.0458, 8.6307, 8.5633, 8.4414]",3301,1000,8,6,32,4,447.6,cuda,cut,0.05,8,float64,0.29289856883747234,20
hops,s1584,1,heat,softplus,0.5,1584,0.08068646902655036,0.08675698513327569,0.07775694236593879,0.21422125618812327,True,True,True,"[0.06997, 0.05479, 0.01658]","[11.1585, 6.9137, 7.0696, 7.1383]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.30389307316246,20
hops,s1584,2,heat,softplus,0.5,1584,0.09101059797073502,0.1350314991673827,0.08905418020292152,0.21167407191032386,True,True,True,"[0.05923, 0.02458, 0.015]","[8.8898, 8.9024, 8.5068, 8.0414]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.2918149112920989,20
hops,s1584,3,heat,softplus,0.5,1584,0.0839665332936236,0.12025331174626334,0.07628063377191284,0.22380801566652261,True,True,True,"[0.06058, 0.02839, 0.01467]","[10.6447, 8.1658, 8.226, 7.7245]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.30001465975182123,20
hops,s1584,4,heat,softplus,0.5,1584,0.07701880731569095,0.09778922236635094,0.08039587541850617,0.20166345434231991,True,True,True,"[0.0475, 0.01837, 0.01342]","[6.6984, 7.8714, 7.7092, 7.4775]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.2875493682492633,20
hops,s1584,5,heat,softplus,0.5,1584,0.20735086674678213,0.2850067053963747,0.22120486455974256,0.20494496734869297,False,False,False,"[0.05677, 0.02268, 0.03094]","[8.4554, 8.9979, 8.8508, 8.5857]",3301,1000,8,6,32,4,446.4,cuda,cut,0.05,8,float64,0.28995785954405556,20
hops,s1584,6,heat,softplus,0.5,1584,0.08245144211440907,0.09517030599004696,0.08182594625248979,0.20352606689957245,True,True,True,"[0.05179, 0.02694, 0.01305]","[8.3935, 7.3865, 6.8746, 8.7478]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.29468145136268387,20
